September 01, 2022
Temp: 57.6°F	 Weather: Clear	 Humidity: 83	 Visibility: 6.0
Temp: 46.5°F	 Weather: Mist	 Humidity: 94	 Visibility: 2.0
Temp: 45.9°F	 Weather: Mist	 Humidity: 95	 Visibility: 1.0
Temp: 46.6°F	 Weather: Mist	 Humidity: 95	 Visibility: 1.0
Temp: 47.4°F	 Weather: Mist	 Humidity: 96	 Visibility: 1.0
Temp: 48.2°F	 Weather: Mist	 Humidity: 96	 Visibility: 1.0
Temp: 50.8°F	 Weather: Mist	 Humidity: 90	 Visibility: 2.0
Temp: 53.4°F	 Weather: Sunny	 Humidity: 84	 Visibility: 4.0
Temp: 55.9°F	 Weather: Sunny	 Humidity: 78	 Visibility: 6.0
Temp: 60.1°F	 Weather: Sunny	 Humidity: 69	 Visibility: 6.0
Temp: 64.2°F	 Weather: Sunny	 Humidity: 61	 Visibility: 6.0
Temp: 68.4°F	 Weather: Sunny	 Humidity: 52	 Visibility: 6.0
Temp: 69.9°F	 Weather: Sunny	 Humidity: 49	 Visibility: 6.0
Temp: 71.4°F	 Weather: Sunny	 Humidity: 46	 Visibility: 6.0
Temp: 72.9°F	 Weather: Sunny	 Humidity: 43	 Visibility: 6.0
Temp: 71.0°F	 Weather: Sunny	 Humidity: 46	 Visibility: 6.0
Temp: 69.1°F	 Weather: Sunny	 Humidity: 50	 Visibility: 6.0
Temp: 67.3°F	 Weather: Sunny	 Humidity: 54	 Visibility: 6.0
Temp: 62.8°F	 Weather: Clear	 Humidity: 63	 Visibility: 6.0
Temp: 58.4°F	 Weather: Clear	 Humidity: 72	 Visibility: 6.0
Temp: 54.0°F	 Weather: Clear	 Humidity: 82	 Visibility: 6.0
Temp: 54.1°F	 Weather: Clear	 Humidity: 81	 Visibility: 6.0
Temp: 54.3°F	 Weather: Clear	 Humidity: 80	 Visibility: 6.0

